Latitude,Longitude,Country,State,Deaths,Confirmed,Recovered,County,FIPS,People_Hospitalized,People_Tested,Incident_Rate,Mortality_Rate,Testing_Rate,Hospitalization_Rate,_time,file_name
39.0639,-76.8021,US,Maryland,3368,77206,5344.0,,24.0,11788.0,720986.0,1277.0441042198727,4.362355257363418,,15.268243400771961,07-18-2020,07-18-2020.csv
42.2302,-71.5301,US,Massachusetts,8419,113238,95390.0,,25.0,11709.0,1026833.0,1642.915498186943,7.4347833766050275,,10.340168494674932,07-18-2020,07-18-2020.csv
43.3266,-84.5361,US,Michigan,6364,81338,55162.0,,26.0,,1456078.0,814.4504322030444,7.824141237797831,,,07-18-2020,07-18-2020.csv
45.6945,-93.9002,US,Minnesota,1578,45470,39310.0,,27.0,4602.0,835962.0,806.2582806821437,3.4704200571805583,,10.120958873982843,07-18-2020,07-18-2020.csv
32.7416,-89.6787,US,Mississippi,1346,41846,25932.0,,28.0,3727.0,377285.0,1406.045194645833,3.21655594322038,,8.906466567891794,07-18-2020,07-18-2020.csv
38.4561,-92.2884,US,Missouri,1136,32704,,,29.0,,550876.0,532.861648234407,3.473581213307241,,,07-18-2020,07-18-2020.csv
46.9219,-110.4544,US,Montana,37,2471,1075.0,,30.0,164.0,131879.0,231.19862122910462,1.497369486038041,,6.636989073249698,07-18-2020,07-18-2020.csv
41.1254,-98.2681,US,Nebraska,301,22481,16665.0,,31.0,1480.0,231151.0,1162.164341752102,1.3389084115475292,,6.583337040167253,07-18-2020,07-18-2020.csv
38.3135,-117.0554,US,Nevada,646,34477,842.0,,32.0,,382537.0,1119.3264237265905,1.8737129100559795,,,07-18-2020,07-18-2020.csv
43.4525,-71.5639,US,New Hampshire,396,6188,5188.0,,33.0,670.0,141786.0,455.09670805046073,6.399482870071106,,10.827407886231414,07-18-2020,07-18-2020.csv
40.2989,-74.521,US,New Jersey,15699,176814,31400.0,,34.0,21064.0,1781450.0,1990.6577094162587,8.878821812752383,,11.913083805581007,07-18-2020,07-18-2020.csv
34.8405,-106.2485,US,New Mexico,569,16736,6654.0,,35.0,2337.0,452298.0,798.1575989267602,3.3998565965583167,,13.963910133843212,07-18-2020,07-18-2020.csv
42.1657,-74.9481,US,New York,32478,406305,72064.0,,36.0,89995.0,5069266.0,2088.5893333359377,7.99350241813416,,22.149616667281972,07-18-2020,07-18-2020.csv
35.6301,-79.8064,US,North Carolina,1648,98092,67124.0,,37.0,,1379143.0,935.2709226966526,1.6800554581413367,,,07-18-2020,07-18-2020.csv
47.5289,-99.784,US,North Dakota,90,4907,4029.0,,38.0,295.0,131515.0,643.9108628956699,1.8341145302628896,,6.011819849195027,07-18-2020,07-18-2020.csv
15.0979,145.6739,US,Northern Mariana Islands,2,37,29.0,,69.0,4.0,10701.0,67.0970549833164,5.405405405405406,,10.810810810810812,07-18-2020,07-18-2020.csv
40.3888,-82.7649,US,Ohio,3132,73821,50280.0,,39.0,9513.0,1138436.0,631.5370729996323,4.242695168041614,,12.886576990287313,07-18-2020,07-18-2020.csv
35.5653,-96.9289,US,Oklahoma,451,25057,19186.0,,40.0,2375.0,475731.0,633.236887508147,1.7998962365805962,,9.478389272458793,07-18-2020,07-18-2020.csv
44.572,-122.0709,US,Oregon,257,14149,3225.0,,41.0,1327.0,330793.0,335.4642548836023,1.8163827832355643,,9.378754682309703,07-18-2020,07-18-2020.csv
40.5908,-77.2098,US,Pennsylvania,7015,104780,76183.0,,42.0,,1012727.0,818.4665679684617,6.694979958007253,,,07-18-2020,07-18-2020.csv
18.2208,-66.5901,US,Puerto Rico,178,11453,,,72.0,,204139.0,390.43324351743775,1.5541779446433248,,,07-18-2020,07-18-2020.csv
41.6809,-71.5118,US,Rhode Island,990,17793,1717.0,,44.0,2088.0,179201.0,1679.5974176885877,5.5639858371269595,,11.734951947395047,07-18-2020,07-18-2020.csv
33.8569,-80.945,US,South Carolina,1135,67612,23849.0,,45.0,4182.0,561993.0,1313.182282022268,1.6786960894515766,,6.185292551618057,07-18-2020,07-18-2020.csv
44.2998,-99.4388,US,South Dakota,116,7862,6891.0,,46.0,771.0,97247.0,888.7040091153766,1.4754515390485883,,9.806664970745356,07-18-2020,07-18-2020.csv
35.7478,-86.6923,US,Tennessee,838,76336,43706.0,,47.0,3649.0,1173652.0,1117.7925763789297,1.0977782435548102,,4.7801823517082385,07-18-2020,07-18-2020.csv
31.0545,-97.5635,US,Texas,3939,327106,169581.0,,48.0,,2842685.0,1128.1119549359441,1.2041968047055085,,,07-18-2020,07-18-2020.csv
40.15,-111.8624,US,Utah,243,33332,20421.0,,49.0,2014.0,456240.0,1039.689228617468,0.7290291611664467,,6.042241689667589,07-18-2020,07-18-2020.csv
44.0459,-72.7107,US,Vermont,56,1338,1125.0,,50.0,,80446.0,214.42685688369502,4.185351270553063,,,07-18-2020,07-18-2020.csv
18.3358,-64.8963,US,Virgin Islands,6,283,133.0,,78.0,,6522.0,263.82518551664987,2.120141342756184,,,07-18-2020,07-18-2020.csv
37.7693,-78.17,US,Virginia,2025,76373,9976.0,,51.0,11142.0,889701.0,894.7669145836358,2.651460594712791,,14.588925405575269,07-18-2020,07-18-2020.csv
47.4009,-121.4905,US,Washington,1444,46026,,,53.0,4984.0,767657.0,604.420836904734,3.1373571459609786,,10.82866206057446,07-18-2020,07-18-2020.csv
38.4912,-80.9545,US,West Virginia,100,4894,3295.0,,54.0,,225511.0,273.0802774549186,2.043318348998774,,,07-18-2020,07-18-2020.csv
44.2685,-89.6165,US,Wisconsin,843,41485,32004.0,,55.0,4082.0,768742.0,712.502709348015,2.032059780643606,,9.839701096781967,07-18-2020,07-18-2020.csv
42.756,-107.3025,US,Wyoming,24,2108,1611.0,,56.0,142.0,44035.0,364.2275973246204,1.1385199240986716,,6.7362428842504745,07-18-2020,07-18-2020.csv
32.3182,-86.9023,US,Alabama,551,14478,7951.0,,1.0,1612.0,185799.0,295.27745740778704,3.8057742782152233,,11.134134548970852,05-24-2020,05-24-2020.csv
61.3707,-152.4044,US,Alaska,10,407,358.0,,2.0,,43507.0,55.635675180610896,2.457002457002457,,,05-24-2020,05-24-2020.csv
-14.271,-170.132,US,American Samoa,0,0,,,60.0,,124.0,0.0,,,,05-24-2020,05-24-2020.csv
33.7298,-111.4312,US,Arizona,801,16377,4132.0,,4.0,1945.0,183641.0,224.99844409392483,4.891005678695731,,11.876412041277401,05-24-2020,05-24-2020.csv
34.9697,-92.3731,US,Arkansas,116,5922,4148.0,,5.0,598.0,108581.0,196.23540826375736,1.9587977034785544,,10.097939885173927,05-24-2020,05-24-2020.csv
36.1162,-119.6816,US,California,3754,94020,,,6.0,,1582745.0,237.95168396371932,3.9927674962773883,,,05-24-2020,05-24-2020.csv
39.0598,-105.3111,US,Colorado,1332,24174,3640.0,,8.0,4105.0,150051.0,419.7796183051281,5.5100521221146685,,16.981054024985518,05-24-2020,05-24-2020.csv
41.5978,-72.7554,US,Connecticut,3693,40468,7127.0,,9.0,12538.0,214136.0,1135.0558875063914,9.125728971038846,,30.98250469506771,05-24-2020,05-24-2020.csv
39.3185,-75.5071,US,Delaware,326,8809,4598.0,,10.0,,51870.0,904.6339770211264,3.7007605857645585,,,05-24-2020,05-24-2020.csv
,,US,Diamond Princess,0,49,,,88888.0,,,,0.0,,,05-24-2020,05-24-2020.csv
38.8974,-77.0268,US,District of Columbia,432,8110,1075.0,,11.0,,51991.0,1149.1337571856286,5.326757090012331,,,05-24-2020,05-24-2020.csv
27.7663,-81.6868,US,Florida,2237,50867,,,12.0,9638.0,871235.0,236.8359385348652,4.397743134055478,,18.947451196256907,05-24-2020,05-24-2020.csv
33.0406,-83.6431,US,Georgia,1827,42902,,,13.0,7439.0,481954.0,404.0716848146674,4.258542725280873,,17.339517971190155,05-24-2020,05-24-2020.csv
,,US,Grand Princess,3,103,,,99999.0,,,,2.9126213592233015,,,05-24-2020,05-24-2020.csv
13.4443,144.7937,US,Guam,5,166,138.0,,66.0,,5569.0,101.07837227286291,3.0120481927710845,,,05-24-2020,05-24-2020.csv
21.0943,-157.4983,US,Hawaii,17,643,589.0,,15.0,84.0,49572.0,45.41370971387244,2.6438569206842923,,13.063763608087092,05-24-2020,05-24-2020.csv
44.2405,-114.4788,US,Idaho,79,2626,1755.0,,16.0,225.0,41406.0,146.9448509147681,3.0083777608530085,,8.568164508758569,05-24-2020,05-24-2020.csv
40.3495,-88.9861,US,Illinois,4856,110304,,,17.0,,747921.0,870.4668413482167,4.402378880185669,,,05-24-2020,05-24-2020.csv
39.8494,-86.2583,US,Indiana,1976,31376,,,18.0,5285.0,220801.0,466.05732820040464,6.297807241203468,,16.844084650688426,05-24-2020,05-24-2020.csv
42.0115,-93.2105,US,Iowa,456,17251,9318.0,,19.0,,127756.0,546.7707531053194,2.643325024636253,,,05-24-2020,05-24-2020.csv
38.5266,-96.7265,US,Kansas,205,9004,485.0,,20.0,787.0,76434.0,309.0638358927325,2.2767658818302983,,8.74055975122168,05-24-2020,05-24-2020.csv
37.6681,-84.6701,US,Kentucky,391,8571,3102.0,,21.0,2131.0,169856.0,191.84483734597407,4.561894761404737,,24.862909812157273,05-24-2020,05-24-2020.csv
31.1695,-91.8678,US,Louisiana,2691,37169,26249.0,,22.0,,316036.0,799.5406980821264,7.2399042212596525,,,05-24-2020,05-24-2020.csv
44.6939,-69.3819,US,Maine,78,2055,1263.0,,23.0,252.0,37505.0,152.87767108164485,3.7956204379562037,,12.262773722627735,05-24-2020,05-24-2020.csv
39.0639,-76.8021,US,Maryland,2277,46313,3319.0,,24.0,7939.0,240362.0,766.0511307247489,4.916546110163453,,17.142055146503147,05-24-2020,05-24-2020.csv
42.2302,-71.5301,US,Massachusetts,6372,92675,,,25.0,9308.0,532373.0,1344.5768540108,6.875640679794983,,10.043701106015646,05-24-2020,05-24-2020.csv
43.3266,-84.5361,US,Michigan,5228,54679,33168.0,,26.0,,451232.0,547.5095918565771,9.561257521169004,,,05-24-2020,05-24-2020.csv
45.6945,-93.9002,US,Minnesota,878,20573,14115.0,,27.0,2588.0,197964.0,364.7933056624971,4.267729548437273,,12.579594614300294,05-24-2020,05-24-2020.csv
32.7416,-89.6787,US,Mississippi,625,13260,7681.0,,28.0,2023.0,137902.0,445.5422090762257,4.71342383107089,,15.256410256410255,05-24-2020,05-24-2020.csv
38.4561,-92.2884,US,Missouri,686,12149,,,29.0,,151619.0,197.94936901907445,5.646555272038852,,,05-24-2020,05-24-2020.csv
46.9219,-110.4544,US,Montana,16,479,441.0,,30.0,65.0,33381.0,44.81753928318136,3.3402922755741127,,13.569937369519833,05-24-2020,05-24-2020.csv
41.1254,-98.2681,US,Nebraska,147,12134,,,31.0,,83205.0,627.2720129362575,1.2114718971485083,,,05-24-2020,05-24-2020.csv
38.3135,-117.0554,US,Nevada,380,7881,359.0,,32.0,,110281.0,255.86366404818455,4.821723131582287,,,05-24-2020,05-24-2020.csv
43.4525,-71.5639,US,New Hampshire,209,4149,2197.0,,33.0,419.0,59539.0,305.1383713156693,5.037358399614365,,10.09881899252832,05-24-2020,05-24-2020.csv
40.2989,-74.521,US,New Jersey,11138,154154,25040.0,,34.0,,603807.0,1735.5404466691211,7.225242290177356,,,05-24-2020,05-24-2020.csv
34.8405,-106.2485,US,New Mexico,317,6943,2357.0,,35.0,1139.0,169119.0,331.1190373654695,4.565749675932594,,16.405012242546448,05-24-2020,05-24-2020.csv
42.1657,-74.9481,US,New York,29141,361515,64080.0,,36.0,77295.0,1699826.0,1858.3487105522736,8.060799690192663,,21.380855566159077,05-24-2020,05-24-2020.csv
35.6301,-79.8064,US,North Carolina,784,23365,11637.0,,37.0,,336656.0,222.7766291726878,3.355446180184036,,,05-24-2020,05-24-2020.csv
47.5289,-99.784,US,North Dakota,53,2418,1496.0,,38.0,152.0,65488.0,317.29701782794575,2.1918941273779984,,6.2861869313482215,05-24-2020,05-24-2020.csv
15.0979,145.6739,US,Northern Mariana Islands,2,22,13.0,,69.0,,4757.0,39.895546206296245,9.090909090909092,,,05-24-2020,05-24-2020.csv
40.3888,-82.7649,US,Ohio,1969,31911,,,39.0,5476.0,324553.0,272.99792114020755,6.170286108238537,,17.160226881012818,05-24-2020,05-24-2020.csv
35.5653,-96.9289,US,Oklahoma,311,6037,4688.0,,40.0,938.0,160980.0,152.56619267616568,5.1515653470266685,,15.537518635083652,05-24-2020,05-24-2020.csv
44.572,-122.0709,US,Oregon,148,3927,1376.0,,41.0,742.0,112195.0,93.10680111159135,3.7687802393684753,,18.894830659536538,05-24-2020,05-24-2020.csv
40.5908,-77.2098,US,Pennsylvania,5136,71563,40627.0,,42.0,,396095.0,558.9990742844725,7.176893087209871,,,05-24-2020,05-24-2020.csv
18.2208,-66.5901,US,Puerto Rico,127,3189,,,72.0,,3189.0,108.71314184729843,3.982439636249608,,,05-24-2020,05-24-2020.csv
41.6809,-71.5118,US,Rhode Island,608,14065,1119.0,,44.0,1580.0,132701.0,1327.68716235542,4.322787060078208,,11.233558478492712,05-24-2020,05-24-2020.csv
33.8569,-80.945,US,South Carolina,435,10096,5743.0,,45.0,1534.0,163947.0,196.08779978845203,4.308637083993661,,15.194136291600636,05-24-2020,05-24-2020.csv
44.2998,-99.4388,US,South Dakota,50,4563,3371.0,,46.0,364.0,34905.0,515.7919605181205,1.0957703265395573,,7.977207977207978,05-24-2020,05-24-2020.csv
35.7478,-86.6923,US,Tennessee,336,20111,12837.0,,47.0,1583.0,383576.0,294.48656601808653,1.6707274625826662,,7.871314206155835,05-24-2020,05-24-2020.csv
31.0545,-97.5635,US,Texas,1528,55861,33385.0,,48.0,,763766.0,192.6515010873441,2.735360985302805,,,05-24-2020,05-24-2020.csv
40.15,-111.8624,US,Utah,97,8392,5081.0,,49.0,688.0,194433.0,261.76263070196177,1.1558627264061008,,8.198284080076263,05-24-2020,05-24-2020.csv
44.0459,-72.7107,US,Vermont,54,956,839.0,,50.0,,28590.0,153.20782898416482,5.648535564853558,,,05-24-2020,05-24-2020.csv
18.3358,-64.8963,US,Virgin Islands,6,69,61.0,,78.0,,1412.0,64.32486855352947,8.695652173913043,,,05-24-2020,05-24-2020.csv
37.7693,-78.17,US,Virginia,1171,36244,5102.0,,51.0,6453.0,244085.0,424.6256144471121,3.230879593863812,,17.804326233307577,05-24-2020,05-24-2020.csv
47.4009,-121.4905,US,Washington,1061,19828,,,53.0,3256.0,316276.0,260.38448603283064,5.351018761347589,,16.421222513617106,05-24-2020,05-24-2020.csv
38.4912,-80.9545,US,West Virginia,72,1759,1121.0,,54.0,,85694.0,98.15043074033548,4.093234792495736,,,05-24-2020,05-24-2020.csv
44.2685,-89.6165,US,Wisconsin,510,15277,8999.0,,55.0,2315.0,201483.0,262.38167749089126,3.338351770635596,,15.153498723571381,05-24-2020,05-24-2020.csv
42.756,-107.3025,US,Wyoming,12,838,556.0,,56.0,78.0,20034.0,144.79256478085006,1.431980906921241,,9.307875894988069,05-24-2020,05-24-2020.csv
32.3182,-86.9023,US,Alabama,566,14986,7951.0,,1.0,1629.0,190315.0,305.63806994841116,3.7768584011744295,,10.870145469104498,05-25-2020,05-25-2020.csv
61.3707,-152.4044,US,Alaska,10,408,361.0,,2.0,,44472.0,55.77237217122664,2.4509803921568634,,,05-25-2020,05-25-2020.csv
-14.271,-170.132,US,American Samoa,0,0,,,60.0,,124.0,0.0,,,,05-25-2020,05-25-2020.csv
33.7298,-111.4312,US,Arizona,807,16575,4204.0,,4.0,1961.0,187782.0,227.71870372209827,4.868778280542986,,11.831070889894422,05-25-2020,05-25-2020.csv
34.9697,-92.3731,US,Arkansas,117,6029,4249.0,,5.0,605.0,111622.0,199.7810328304953,1.9406203350472715,,10.034831647039312,05-25-2020,05-25-2020.csv
36.1162,-119.6816,US,California,3769,96400,,,6.0,,1644102.0,243.97513650396232,3.9097510373443978,,,05-25-2020,05-25-2020.csv
39.0598,-105.3111,US,Colorado,1333,24256,3666.0,,8.0,4119.0,150308.0,421.2035418883588,5.495547493403693,,16.9813654353562,05-25-2020,05-25-2020.csv
41.5978,-72.7554,US,Connecticut,3742,40873,7127.0,,9.0,12538.0,221726.0,1146.4154218159715,9.155188021432242,,30.675507058449345,05-25-2020,05-25-2020.csv
39.3185,-75.5071,US,Delaware,332,8965,4693.0,,10.0,,53896.0,920.6542858433872,3.7032905744562186,,,05-25-2020,05-25-2020.csv
,,US,Diamond Princess,0,49,,,88888.0,,,,0.0,,,05-25-2020,05-25-2020.csv
38.8974,-77.0268,US,District of Columbia,440,8225,1080.0,,11.0,,40803.0,1165.4285022012075,5.349544072948328,,,05-25-2020,05-25-2020.csv
27.7663,-81.6868,US,Florida,2252,51746,,,12.0,9681.0,908235.0,240.92854847789602,4.352027209832643,,18.708692459320527,05-25-2020,05-25-2020.csv
33.0406,-83.6431,US,Georgia,1848,43400,,,13.0,7475.0,513545.0,408.76208850302004,4.258064516129032,,17.223502304147466,05-25-2020,05-25-2020.csv
,,US,Grand Princess,3,103,,,99999.0,,,,2.9126213592233015,,,05-25-2020,05-25-2020.csv
13.4443,144.7937,US,Guam,5,166,138.0,,66.0,,5569.0,101.07837227286291,3.0120481927710845,,,05-25-2020,05-25-2020.csv
21.0943,-157.4983,US,Hawaii,17,643,591.0,,15.0,84.0,50371.0,45.41370971387244,2.6438569206842923,,13.063763608087092,05-25-2020,05-25-2020.csv
44.2405,-114.4788,US,Idaho,79,2626,1755.0,,16.0,225.0,41406.0,146.9448509147681,3.0083777608530085,,8.568164508758569,05-25-2020,05-25-2020.csv
40.3495,-88.9861,US,Illinois,4885,112017,,,17.0,,769564.0,883.9850247253336,4.360945213672925,,,05-25-2020,05-25-2020.csv
39.8494,-86.2583,US,Indiana,1984,31715,,,18.0,5285.0,226251.0,471.0928150138907,6.2557149613747445,,16.66403909821851,05-25-2020,05-25-2020.csv
42.0115,-93.2105,US,Iowa,456,17557,9377.0,,19.0,,132715.0,556.469428570523,2.5972546562624594,,,05-25-2020,05-25-2020.csv
38.5266,-96.7265,US,Kansas,207,9125,493.0,,20.0,800.0,81399.0,313.2171815327836,2.2684931506849315,,8.767123287671232,05-25-2020,05-25-2020.csv
37.6681,-84.6701,US,Kentucky,391,8571,3102.0,,21.0,2131.0,169856.0,191.84483734597407,4.561894761404737,,24.862909812157273,05-25-2020,05-25-2020.csv
31.1695,-91.8678,US,Louisiana,2691,37809,28700.0,,22.0,,330898.0,813.3077094833627,7.117353011187812,,,05-25-2020,05-25-2020.csv
44.6939,-69.3819,US,Maine,78,2074,1290.0,,23.0,257.0,37524.0,154.29113860016128,3.7608486017357765,,12.391513982642238,05-25-2020,05-25-2020.csv
39.0639,-76.8021,US,Maryland,2302,47152,3329.0,,24.0,8092.0,249577.0,779.9288086699926,4.882083474720054,,17.161520190023754,05-25-2020,05-25-2020.csv
42.2302,-71.5301,US,Massachusetts,6416,93271,,,25.0,9339.0,540561.0,1353.2239304067045,6.878879823310567,,10.012758520869292,05-25-2020,05-25-2020.csv
43.3266,-84.5361,US,Michigan,5241,54881,33168.0,,26.0,,472860.0,549.5322502364859,9.549753102166504,,,05-25-2020,05-25-2020.csv
45.6945,-93.9002,US,Minnesota,890,21315,14816.0,,27.0,2676.0,204059.0,377.9501924948294,4.1754632887637815,,12.554539057002113,05-25-2020,05-25-2020.csv
32.7416,-89.6787,US,Mississippi,635,13458,9401.0,,28.0,2046.0,143917.0,452.19510179093857,4.71838311784812,,15.202853321444492,05-25-2020,05-25-2020.csv
38.4561,-92.2884,US,Missouri,689,12476,,,29.0,,157385.0,203.277333762612,5.522603398525169,,,05-25-2020,05-25-2020.csv
46.9219,-110.4544,US,Montana,16,479,441.0,,30.0,65.0,33682.0,44.81753928318136,3.3402922755741127,,13.569937369519833,05-25-2020,05-25-2020.csv
41.1254,-98.2681,US,Nebraska,147,12362,,,31.0,,85732.0,639.058564687491,1.1891279728199322,,,05-25-2020,05-25-2020.csv
38.3135,-117.0554,US,Nevada,394,7956,359.0,,32.0,,114731.0,258.2986056550383,4.952237305178481,,,05-25-2020,05-25-2020.csv
43.4525,-71.5639,US,New Hampshire,210,4197,2204.0,,33.0,419.0,61386.0,308.66853323978404,5.003573981415297,,9.98332142006195,05-25-2020,05-25-2020.csv
40.2989,-74.521,US,New Jersey,11147,155092,25253.0,,34.0,,623797.0,1746.100905294753,7.187346865086528,,,05-25-2020,05-25-2020.csv
34.8405,-106.2485,US,New Mexico,320,7026,2464.0,,35.0,1243.0,173481.0,335.07739543854075,4.554511813265017,,17.691431824651296,05-25-2020,05-25-2020.csv
42.1657,-74.9481,US,New York,29229,362764,64280.0,,36.0,77525.0,1739449.0,1864.7691289013874,8.057304473431762,,21.370643172971963,05-25-2020,05-25-2020.csv
35.6301,-79.8064,US,North Carolina,790,24057,14954.0,,37.0,,344690.0,229.37459310966614,3.283867481398345,,,05-25-2020,05-25-2020.csv
47.5289,-99.784,US,North Dakota,54,2457,1551.0,,38.0,154.0,66350.0,322.4147116638804,2.1978021978021984,,6.267806267806268,05-25-2020,05-25-2020.csv
15.0979,145.6739,US,Northern Mariana Islands,2,22,13.0,,69.0,,4757.0,39.895546206296245,9.090909090909092,,,05-25-2020,05-25-2020.csv
40.3888,-82.7649,US,Ohio,1987,32477,,,39.0,5511.0,330334.0,277.8400390107023,6.1181759398959255,,16.96893185946978,05-25-2020,05-25-2020.csv
35.5653,-96.9289,US,Oklahoma,313,6090,4714.0,,40.0,938.0,161033.0,153.90560102664386,5.139573070607552,,15.402298850574713,05-25-2020,05-25-2020.csv
44.572,-122.0709,US,Oregon,148,3949,1376.0,,41.0,747.0,113858.0,93.62840784050785,3.7477842491770073,,18.91618131172449,05-25-2020,05-25-2020.csv
40.5908,-77.2098,US,Pennsylvania,5146,71925,40911.0,,42.0,,403114.0,561.8267598886392,7.154675008689607,,,05-25-2020,05-25-2020.csv
18.2208,-66.5901,US,Puerto Rico,129,3260,,,72.0,,3260.0,111.13353478275098,3.957055214723926,,,05-25-2020,05-25-2020.csv
41.6809,-71.5118,US,Rhode Island,608,14065,1119.0,,44.0,1580.0,132701.0,1327.68716235542,4.322787060078208,,11.233558478492712,05-25-2020,05-25-2020.csv
33.8569,-80.945,US,South Carolina,440,10178,6063.0,,45.0,1534.0,166020.0,197.6804304919636,4.323049715071724,,15.071723324818235,05-25-2020,05-25-2020.csv
44.2998,-99.4388,US,South Dakota,50,4586,3415.0,,46.0,370.0,35283.0,518.3918323331362,1.0902747492368077,,8.068033144352377,05-25-2020,05-25-2020.csv
35.7478,-86.6923,US,Tennessee,338,20535,13073.0,,47.0,1594.0,396219.0,300.6952231704742,1.6459702946189432,,7.762356951546142,05-25-2020,05-25-2020.csv
31.0545,-97.5635,US,Texas,1533,56409,35292.0,,48.0,,805654.0,194.54142469407986,2.7176514386002237,,,05-25-2020,05-25-2020.csv
40.15,-111.8624,US,Utah,98,8521,5218.0,,49.0,692.0,196468.0,265.786388967042,1.1500997535500528,,8.121112545475881,05-25-2020,05-25-2020.csv
44.0459,-72.7107,US,Vermont,54,962,843.0,,50.0,,29669.0,154.16938439619932,5.613305613305613,,,05-25-2020,05-25-2020.csv
18.3358,-64.8963,US,Virgin Islands,6,69,61.0,,78.0,,1412.0,64.32486855352947,8.695652173913043,,,05-25-2020,05-25-2020.csv
37.7693,-78.17,US,Virginia,1208,37727,5145.0,,51.0,6521.0,258750.0,442.00007052881034,3.201950857476078,,17.284703262915155,05-25-2020,05-25-2020.csv
47.4009,-121.4905,US,Washington,1070,20065,,,53.0,3287.0,326593.0,263.4968081626361,5.332668826314478,,16.38175928233242,05-25-2020,05-25-2020.csv
38.4912,-80.9545,US,West Virginia,72,1774,1135.0,,54.0,,86325.0,98.98741565284544,4.058624577226607,,,05-25-2020,05-25-2020.csv
44.2685,-89.6165,US,Wisconsin,514,15584,9207.0,,55.0,2339.0,208963.0,267.6543864644924,3.2982546201232035,,15.008983572895277,05-25-2020,05-25-2020.csv
42.756,-107.3025,US,Wyoming,12,843,575.0,,56.0,79.0,20389.0,145.65648223180978,1.4234875444839858,,9.37129300118624,05-25-2020,05-25-2020.csv
32.3182,-86.9023,US,Alabama,790,27312,15974.0,,1.0,2352.0,310723.0,557.0256884045779,2.892501464557704,,8.611599297012303,06-17-2020,06-17-2020.csv
61.3707,-152.4044,US,Alaska,12,695,438.0,,2.0,,77709.0,95.00440847794736,1.7266187050359711,,,06-17-2020,06-17-2020.csv
-14.271,-170.132,US,American Samoa,0,0,,,60.0,,174.0,0.0,,,,06-17-2020,06-17-2020.csv
33.7298,-111.4312,US,Arizona,1249,40937,6715.0,,4.0,3861.0,366193.0,562.4205474673627,3.0510296308962546,,9.431565576373453,06-17-2020,06-17-2020.csv
34.9697,-92.3731,US,Arkansas,197,13606,8996.0,,5.0,1052.0,220699.0,450.8576435050123,1.447890636483904,,7.731882992797296,06-17-2020,06-17-2020.csv
36.1162,-119.6816,US,California,5271,162798,,,6.0,,2997988.0,412.01933892709604,3.237754763572034,,,06-17-2020,06-17-2020.csv
39.0598,-105.3111,US,Colorado,1631,29656,4231.0,,8.0,5272.0,256667.0,514.9741193206287,5.499730240086323,,17.77717831130294,06-17-2020,06-17-2020.csv
41.5978,-72.7554,US,Connecticut,4219,45429,7611.0,,9.0,9912.0,367858.0,1274.2031707405322,9.287019304849323,,21.81866208809351,06-17-2020,06-17-2020.csv
39.3185,-75.5071,US,Delaware,426,10444,6305.0,,10.0,,86587.0,1072.5391367928985,4.078896974339334,,,06-17-2020,06-17-2020.csv
,,US,Diamond Princess,0,49,,,88888.0,,,,0.0,,,06-17-2020,06-17-2020.csv
38.8974,-77.0268,US,District of Columbia,523,9847,1155.0,,11.0,,70086.0,1395.2552536383332,5.311262313394943,,,06-17-2020,06-17-2020.csv
27.7663,-81.6868,US,Florida,3018,82719,,,12.0,12673.0,1485759.0,385.1383411576369,3.6484967178036487,,15.32054304331532,06-17-2020,06-17-2020.csv
33.0406,-83.6431,US,Georgia,2575,60030,,,13.0,9543.0,650467.0,565.3914325538316,4.2895219057138085,,15.897051474262867,06-17-2020,06-17-2020.csv
,,US,Grand Princess,3,103,,,99999.0,,,,2.9126213592233015,,,06-17-2020,06-17-2020.csv
13.4443,144.7937,US,Guam,5,188,170.0,,66.0,,9198.0,114.47430112830256,2.6595744680851063,,,06-17-2020,06-17-2020.csv
21.0943,-157.4983,US,Hawaii,17,744,637.0,,15.0,92.0,63243.0,52.54712290376531,2.28494623655914,,12.365591397849462,06-17-2020,06-17-2020.csv
44.2405,-114.4788,US,Idaho,88,3632,2921.0,,16.0,275.0,66784.0,203.23827057213924,2.4229074889867843,,7.5715859030837,06-17-2020,06-17-2020.csv
40.3495,-88.9861,US,Illinois,6485,134185,,,17.0,,1259189.0,1058.9243645408183,4.832879979133286,,,06-17-2020,06-17-2020.csv
39.8494,-86.2583,US,Indiana,2475,41013,29671.0,,18.0,6526.0,371182.0,609.2047807713919,6.034671933289446,,15.912027893594713,06-17-2020,06-17-2020.csv
42.0115,-93.2105,US,Iowa,675,24460,15289.0,,19.0,,235131.0,775.2601368590871,2.7596075224856906,,,06-17-2020,06-17-2020.csv
38.5266,-96.7265,US,Kansas,247,11644,696.0,,20.0,1011.0,142124.0,399.6822862211214,2.1212641703881827,,8.682583304706286,06-17-2020,06-17-2020.csv
37.6681,-84.6701,US,Kentucky,518,12995,3444.0,,21.0,2455.0,299869.0,290.86730385146814,3.986148518661024,,18.89188149288188,06-17-2020,06-17-2020.csv
31.1695,-91.8678,US,Louisiana,3062,48634,37017.0,,22.0,,545221.0,1046.1638007620902,6.296006908746968,,,06-17-2020,06-17-2020.csv
44.6939,-69.3819,US,Maine,102,2836,2275.0,,23.0,323.0,74018.0,210.9786253953989,3.5966149506346965,,11.389280677009873,06-17-2020,06-17-2020.csv
